0.023751,  -2.045259,-32.680398,59.061514,-31.658486,3.449402,  -5.945176,-46.644142,65.278627,-31.660940,3.019137,  -0.105602,9.505476,  1.542550,-30.077928,57.557689,0.000000,0.000000,  5.945180,-46.644142,65.278626,-31.660939,-3.019141
0.032295,  -2.045259,-32.680398,59.061514,-31.658486,3.449402,  -5.945174,-46.644143,65.278628,-31.660940,3.019135,  -0.104041,9.503729,  1.542550,-30.077928,57.557689,0.000000,0.000000,  5.945182,-46.644142,65.278625,-31.660939,-3.019143
0.040733,  -2.045259,-32.680398,59.061514,-31.658486,3.449402,  -5.945171,-46.644143,65.278628,-31.660941,3.019132,  -0.105251,9.505211,  1.542550,-30.077928,57.557689,0.000000,0.000000,  5.945185,-46.644141,65.278625,-31.660939,-3.019146
0.049322,  -2.045259,-32.680398,59.061514,-31.658486,3.449402,  -5.945171,-46.644143,65.278628,-31.660941,3.019132,  -0.106677,9.505567,  1.542550,-30.077928,57.557689,0.000000,0.000000,  5.945185,-46.644141,65.278625,-31.660939,-3.019146
0.057667,  -3.953546,-45.644701,66.278008,-31.661355,4.022390,  -5.945167,-46.644143,65.278629,-31.660941,3.019128,  -0.108009,9.503628,  3.949960,-45.645418,66.280159,0.000000,0.000000,  5.945189,-46.644141,65.278624,-31.660938,-3.019150
0.066204,  -3.972908,-45.649004,66.269402,-31.661355,4.011633,  -5.945163,-46.644144,65.278631,-31.660942,3.019123,  -0.108179,9.503854,  3.969323,-45.648287,66.274422,0.000000,0.000000,  5.945193,-46.644140,65.278622,-31.660938,-3.019154
0.074586,  -4.002311,-45.661912,66.265100,-31.661355,4.002311,  -5.945158,-46.644145,65.278632,-31.660942,3.019118,  -0.108179,9.503854,  3.999442,-45.654024,66.272271,0.000000,0.000000,  5.945198,-46.644140,65.278621,-31.660937,-3.019160
0.083002,  -4.002311,-45.661912,66.265100,-31.661355,4.002311,  -5.945152,-46.644145,65.278634,-31.660943,3.019112,  -0.105601,9.504017,  3.999442,-45.654024,66.272271,0.000000,0.000000,  5.945204,-46.644139,65.278619,-31.660936,-3.019166
0.091421,  -4.002311,-45.661912,66.265100,-31.661355,4.002311,  -5.945145,-46.644146,65.278636,-31.660944,3.019105,  -0.101570,9.504867,  3.999442,-45.654024,66.272271,0.000000,0.000000,  5.945211,-46.644138,65.278617,-31.660935,-3.019173
0.099968,  -4.002311,-45.661912,66.265100,-31.661355,4.002311,  -5.945145,-46.644146,65.278636,-31.660944,3.019105,  -0.102479,9.507665,  3.999442,-45.654024,66.272271,0.000000,0.000000,  5.945211,-46.644138,65.278617,-31.660935,-3.019173
0.108469,  -4.149323,-45.708526,66.251474,-31.661355,3.975777,  -5.945138,-46.644147,65.278638,-31.660945,3.019098,  -0.102479,9.507665,  4.150040,-45.671235,66.268685,0.000000,0.000000,  5.945218,-46.644137,65.278615,-31.660934,-3.019180
0.116974,  -4.149323,-45.708526,66.251474,-31.661355,3.975777,  -5.945129,-46.644148,65.278640,-31.660946,3.019089,  -0.099392,9.511071,  4.150040,-45.671235,66.268685,0.000000,0.000000,  5.945227,-46.644136,65.278613,-31.660933,-3.019188
0.125482,  -4.149323,-45.708526,66.251474,-31.661355,3.975777,  -5.945121,-46.644149,65.278642,-31.660947,3.019081,  -0.094346,9.515143,  4.150040,-45.671235,66.268685,0.000000,0.000000,  5.945235,-46.644135,65.278611,-31.660932,-3.019197
0.133986,  -4.149323,-45.708526,66.251474,-31.661355,3.975777,  -5.945111,-46.644151,65.278645,-31.660949,3.019071,  -0.091338,9.520307,  4.150040,-45.671235,66.268685,0.000000,0.000000,  5.945245,-46.644134,65.278608,-31.660931,-3.019207
0.142492,  -4.149323,-45.708526,66.251474,-31.661355,3.975777,  -5.945101,-46.644152,65.278648,-31.660950,3.019061,  -0.086171,9.526318,  4.150040,-45.671235,66.268685,0.000000,0.000000,  5.945255,-46.644132,65.278605,-31.660929,-3.019217
0.150866,  -4.149323,-45.708526,66.251474,-31.661355,3.975777,  -5.945090,-46.644153,65.278651,-31.660952,3.019050,  -0.080823,9.533693,  4.150040,-45.671235,66.268685,0.000000,0.000000,  5.945266,-46.644131,65.278602,-31.660928,-3.019228
