0.022808,  -2.353625,-24.206056,36.512032,-31.649880,3.935618,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.415389,4.716752,  0.088207,-22.167968,3.945178,-45.644142
0.031355,  -3.994422,-45.651873,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.415389,4.716752,  3.977211,-45.638247,3.945178,-45.644142
0.039771,  -3.994422,-45.651873,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.314473,4.703675,  3.977211,-45.638247,3.945178,-45.644142
0.048291,  -3.994422,-45.651873,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.297900,4.699942,  3.977211,-45.638247,3.945178,-45.644142
0.056921,  -3.994422,-45.651873,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.285919,4.697698,  3.977211,-45.638247,3.945178,-45.644142
0.065352,  -3.992271,-45.651873,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.279893,4.691876,  4.001594,-45.638247,3.945178,-45.644142
0.073738,  -3.990837,-45.651873,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.279893,4.691876,  4.003028,-45.638247,3.945178,-45.644142
0.082278,  -3.990837,-45.651873,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.281168,4.685585,  4.003028,-45.638247,3.945178,-45.644142
0.090782,  -3.990837,-45.651873,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.285655,4.676630,  4.003028,-45.638247,3.945178,-45.644142
0.099289,  -3.990837,-45.651873,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.294240,4.668448,  4.003028,-45.638247,3.945178,-45.644142
0.107795,  -3.990837,-45.651873,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.309982,4.660843,  4.003028,-45.638247,3.945178,-45.644142
0.116306,  -3.990837,-45.651873,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.328138,4.653362,  4.003028,-45.638247,3.945178,-45.644142
0.124890,  -3.965737,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.346707,4.645102,  3.989402,-45.638247,3.945178,-45.644142
0.133197,  -3.963586,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.346707,4.645102,  3.982231,-45.638247,3.945178,-45.644142
0.141600,  -3.963586,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.366864,4.635986,  3.982231,-45.638247,3.945178,-45.644142
0.150151,  -3.963586,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.382572,4.623987,  3.982231,-45.638247,3.945178,-45.644142
0.158657,  -3.963586,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.389215,4.613154,  3.982231,-45.638247,3.945178,-45.644142
0.167167,  -3.945657,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.391491,4.601607,  3.951394,-45.638247,3.945178,-45.644142
0.175670,  -3.945657,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.386309,4.589104,  3.951394,-45.638247,3.945178,-45.644142
0.184175,  -3.924143,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.376509,4.578290,  3.925578,-45.638247,3.945178,-45.644142
0.192559,  -3.915538,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.376509,4.578290,  3.916255,-45.638247,3.945178,-45.644142
0.200969,  -3.915538,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.367186,4.566576,  3.916255,-45.638247,3.945178,-45.644142
0.209517,  -3.915538,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.355461,4.553009,  3.916255,-45.638247,3.945178,-45.644142
0.218024,  -3.915538,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.343043,4.540352,  3.916255,-45.638247,3.945178,-45.644142
0.226527,  -3.915538,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.328094,4.525793,  3.916255,-45.638247,3.945178,-45.644142
0.235044,  -3.915538,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.314973,4.510391,  3.916255,-45.638247,3.945178,-45.644142
0.243417,  -3.892590,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.314973,4.510391,  3.901912,-45.638247,3.945178,-45.644142
0.251831,  -3.892590,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.301274,4.494470,  3.901912,-45.638247,3.945178,-45.644142
0.260254,  -3.892590,-45.651155,66.280159,-31.662789,4.018088,  -3.945178,-45.644142,66.278627,-31.660940,4.019139,  1.292108,4.479140,  3.901912,-45.638247,3.945178,-45.644142
