0.000000000	0.052422912	0.587491999	-0.389053092	-0.586959255	0.052422922	0.000000000	-0.052743187	-0.587460204	0.388989510	0.586927469	-0.052743198	-0.785398162	0.785398162	0.785398162	-0.785398162
0.000000000	0.052422791	0.587492000	-0.389053116	-0.586959278	0.052422802	0.000000000	-0.052743307	-0.587460181	0.388989486	0.586927467	-0.052743318	-0.785398162	0.785398162	0.785398162	-0.785398162
0.000000000	0.052422551	0.587492003	-0.389053163	-0.586959323	0.052422562	0.000000000	-0.052743548	-0.587460136	0.388989438	0.586927465	-0.052743559	-0.785398162	0.785398162	0.785398162	-0.785398162
0.000000000	0.052422190	0.587492007	-0.389053235	-0.586959390	0.052422201	0.000000000	-0.052743909	-0.587460069	0.388989366	0.586927460	-0.052743920	-0.785398162	0.785398162	0.785398162	-0.785398162
0.000000000	0.052421708	0.587492013	-0.389053330	-0.586959480	0.052421719	0.000000000	-0.052744391	-0.587459979	0.388989270	0.586927454	-0.052744402	-0.785398162	0.785398162	0.785398162	-0.785398162
0.000000000	0.052421105	0.587492020	-0.389053450	-0.586959592	0.052421116	0.000000000	-0.052744994	-0.587459866	0.388989150	0.586927447	-0.052745005	-0.785398162	0.785398162	0.785398162	-0.785398162
0.000000000	0.052420380	0.587492028	-0.389053593	-0.586959727	0.052420391	0.000000000	-0.052745718	-0.587459730	0.388989006	0.586927438	-0.052745729	-0.785398162	0.785398162	0.785398162	-0.785398162
0.000000000	0.052419534	0.587492038	-0.389053761	-0.586959885	0.052419545	0.000000000	-0.052746565	-0.587459572	0.388988838	0.586927428	-0.052746576	-0.785398162	0.785398162	0.785398162	-0.785398162
0.000000000	0.052418564	0.587492049	-0.389053953	-0.586960066	0.052418575	0.000000000	-0.052747534	-0.587459391	0.388988645	0.586927416	-0.052747545	-0.785398162	0.785398162	0.785398162	-0.785398162
0.000000000	0.052417471	0.587492062	-0.389054169	-0.586960269	0.052417482	0.000000000	-0.052748627	-0.587459187	0.388988427	0.586927403	-0.052748638	-0.785398162	0.785398162	0.785398162	-0.785398162
0.000000000	0.052416254	0.587492076	-0.389054410	-0.586960496	0.052416265	0.000000000	-0.052749844	-0.587458959	0.388988185	0.586927388	-0.052749855	-0.785398162	0.785398162	0.785398162	-0.785398162
0.000000000	0.052414912	0.587492092	-0.389054676	-0.586960747	0.052414923	0.000000000	-0.052751187	-0.587458708	0.388987918	0.586927372	-0.052751198	-0.785398162	0.785398162	0.785398162	-0.785398162
0.000000000	0.052413443	0.587492109	-0.389054966	-0.586961020	0.052413454	0.000000000	-0.052752655	-0.587458433	0.388987625	0.586927354	-0.052752666	-0.785398162	0.785398162	0.785398162	-0.785398162
0.000000000	0.052411847	0.587492127	-0.389055282	-0.586961318	0.052411858	0.000000000	-0.052754251	-0.587458135	0.388987308	0.586927335	-0.052754262	-0.785398162	0.785398162	0.785398162	-0.785398162
0.000000000	0.052410123	0.587492147	-0.389055624	-0.586961639	0.052410134	0.000000000	-0.052755976	-0.587457812	0.388986964	0.586927314	-0.052755986	-0.785398162	0.785398162	0.785398162	-0.785398162
0.000000000	0.052408269	0.587492168	-0.389055991	-0.586961985	0.052408279	0.000000000	-0.052757830	-0.587457466	0.388986595	0.586927292	-0.052757841	-0.785398162	0.785398162	0.785398162	-0.785398162
