0.169461953	-28.119355237	50.992540000	0.000000000	-0.000000000	0.000000000	0.169461953	27.880644763	50.992540000	0.000000000	-0.000000000	0.000000000	
0.169446047	-28.119442758	50.992540000	0.000000000	-0.000000000	0.000000000	0.169446047	27.880557242	50.992540000	0.000000000	-0.000000000	0.000000000	
0.169414220	-28.119617882	50.992540000	0.000000000	-0.000000000	0.000000000	0.169414220	27.880382118	50.992540000	0.000000000	-0.000000000	0.000000000	
0.169366449	-28.119880737	50.992540000	0.000000000	-0.000000000	0.000000000	0.169366449	27.880119263	50.992540000	0.000000000	-0.000000000	0.000000000	
0.169302698	-28.120231516	50.992540000	0.000000000	-0.000000000	0.000000000	0.169302698	27.879768484	50.992540000	0.000000000	-0.000000000	0.000000000	
0.169222922	-28.120670473	50.992540000	0.000000000	-0.000000000	0.000000000	0.169222922	27.879329527	50.992540000	0.000000000	-0.000000000	0.000000000	
0.169127062	-28.121197931	50.992540000	0.000000000	-0.000000000	0.000000000	0.169127062	27.878802069	50.992540000	0.000000000	-0.000000000	0.000000000	
0.169015048	-28.121814274	50.992540000	0.000000000	-0.000000000	0.000000000	0.169015048	27.878185726	50.992540000	0.000000000	-0.000000000	0.000000000	
0.168886797	-28.122519952	50.992540000	0.000000000	-0.000000000	0.000000000	0.168886797	27.877480048	50.992540000	0.000000000	-0.000000000	0.000000000	
0.168742217	-28.123315480	50.992540000	0.000000000	-0.000000000	0.000000000	0.168742217	27.876684520	50.992540000	0.000000000	-0.000000000	0.000000000	
0.168581202	-28.124201441	50.992540000	0.000000000	-0.000000000	0.000000000	0.168581202	27.875798559	50.992540000	0.000000000	-0.000000000	0.000000000	
0.168403633	-28.125178480	50.992540000	0.000000000	-0.000000000	0.000000000	0.168403633	27.874821520	50.992540000	0.000000000	-0.000000000	0.000000000	
0.168209381	-28.126247312	50.992540000	0.000000000	-0.000000000	0.000000000	0.168209381	27.873752688	50.992540000	0.000000000	-0.000000000	0.000000000	
0.167998304	-28.127408716	50.992540000	0.000000000	-0.000000000	0.000000000	0.167998304	27.872591284	50.992540000	0.000000000	-0.000000000	0.000000000	
0.167770249	-28.128663542	50.992540000	0.000000000	-0.000000000	0.000000000	0.167770249	27.871336458	50.992540000	0.000000000	-0.000000000	0.000000000	
0.167525047	-28.130012706	50.992540000	0.000000000	-0.000000000	0.000000000	0.167525047	27.869987294	50.992540000	0.000000000	-0.000000000	0.000000000	
0.167262520	-28.131457193	50.992540000	0.000000000	-0.000000000	0.000000000	0.167262520	27.868542807	50.992540000	0.000000000	-0.000000000	0.000000000	
0.166982476	-28.132998058	50.992540000	0.000000000	-0.000000000	0.000000000	0.166982476	27.867001942	50.992540000	0.000000000	-0.000000000	0.000000000	
0.166684710	-28.134636427	50.992540000	0.000000000	-0.000000000	0.000000000	0.166684710	27.865363573	50.992540000	0.000000000	-0.000000000	0.000000000	
0.166369005	-28.136373495	50.992540000	0.000000000	-0.000000000	0.000000000	0.166369005	27.863626505	50.992540000	0.000000000	-0.000000000	0.000000000	
0.166035130	-28.138210532	50.992540000	0.000000000	-0.000000000	0.000000000	0.166035130	27.861789468	50.992540000	0.000000000	-0.000000000	0.000000000	
0.165682841	-28.140148879	50.992540000	0.000000000	-0.000000000	0.000000000	0.165682841	27.859851121	50.992540000	0.000000000	-0.000000000	0.000000000	
0.165311880	-28.142189951	50.992540000	0.000000000	-0.000000000	0.000000000	0.165311880	27.857810049	50.992540000	0.000000000	-0.000000000	0.000000000	
0.164921977	-28.144335240	50.992540000	0.000000000	-0.000000000	0.000000000	0.164921977	27.855664760	50.992540000	0.000000000	-0.000000000	0.000000000	
0.164512845	-28.146586311	50.992540000	0.000000000	-0.000000000	0.000000000	0.164512845	27.853413689	50.992540000	0.000000000	-0.000000000	0.000000000	
0.164084187	-28.148944808	50.992540000	0.000000000	-0.000000000	0.000000000	0.164084187	27.851055192	50.992540000	0.000000000	-0.000000000	0.000000000	
0.163635689	-28.151412454	50.992540000	0.000000000	-0.000000000	0.000000000	0.163635689	27.848587546	50.992540000	0.000000000	-0.000000000	0.000000000	
0.163167024	-28.153991051	50.992540000	0.000000000	-0.000000000	0.000000000	0.163167024	27.846008949	50.992540000	0.000000000	-0.000000000	0.000000000	
0.162677848	-28.156682481	50.992540000	0.000000000	-0.000000000	0.000000000	0.162677848	27.843317519	50.992540000	0.000000000	-0.000000000	0.000000000	
0.162167804	-28.159488709	50.992540000	0.000000000	-0.000000000	0.000000000	0.162167804	27.840511291	50.992540000	0.000000000	-0.000000000	0.000000000	
0.161636520	-28.162411785	50.992540000	0.000000000	-0.000000000	0.000000000	0.161636520	27.837588215	50.992540000	0.000000000	-0.000000000	0.000000000	
0.161083607	-28.165453843	50.992540000	0.000000000	-0.000000000	0.000000000	0.161083607	27.834546157	50.992540000	0.000000000	-0.000000000	0.000000000	
0.160508662	-28.168617104	50.992540000	0.000000000	-0.000000000	0.000000000	0.160508662	27.831382896	50.992540000	0.000000000	-0.000000000	0.000000000	
0.159911263	-28.171903877	50.992540000	0.000000000	-0.000000000	0.000000000	0.159911263	27.828096123	50.992540000	0.000000000	-0.000000000	0.000000000	
0.159290976	-28.175316561	50.992540000	0.000000000	-0.000000000	0.000000000	0.159290976	27.824683439	50.992540000	0.000000000	-0.000000000	0.000000000	
0.158647345	-28.178857649	50.992540000	0.000000000	-0.000000000	0.000000000	0.158647345	27.821142351	50.992540000	0.000000000	-0.000000000	0.000000000	
0.157979902	-28.182529726	50.992540000	0.000000000	-0.000000000	0.000000000	0.157979902	27.817470274	50.992540000	0.000000000	-0.000000000	0.000000000	
0.157288158	-28.186335471	50.992540000	0.000000000	-0.000000000	0.000000000	0.157288158	27.813664529	50.992540000	0.000000000	-0.000000000	0.000000000	
0.156571609	-28.190277664	50.992540000	0.000000000	-0.000000000	0.000000000	0.156571609	27.809722336	50.992540000	0.000000000	-0.000000000	0.000000000	
0.155829729	-28.194359182	50.992540000	0.000000000	-0.000000000	0.000000000	0.155829729	27.805640818	50.992540000	0.000000000	-0.000000000	0.000000000	
0.155061979	-28.198583005	50.992540000	0.000000000	-0.000000000	0.000000000	0.155061979	27.801416995	50.992540000	0.000000000	-0.000000000	0.000000000	
0.154267796	-28.202952214	50.992540000	0.000000000	-0.000000000	0.000000000	0.154267796	27.797047786	50.992540000	0.000000000	-0.000000000	0.000000000	
0.153446600	-28.207470001	50.992540000	0.000000000	-0.000000000	0.000000000	0.153446600	27.792529999	50.992540000	0.000000000	-0.000000000	0.000000000	
0.152597792	-28.212139661	50.992540000	0.000000000	-0.000000000	0.000000000	0.152597792	27.787860339	50.992540000	0.000000000	-0.000000000	0.000000000	
0.151720751	-28.216964604	50.992540000	0.000000000	-0.000000000	0.000000000	0.151720751	27.783035396	50.992540000	0.000000000	-0.000000000	0.000000000	
0.150814837	-28.221948351	50.992540000	0.000000000	-0.000000000	0.000000000	0.150814837	27.778051649	50.992540000	0.000000000	-0.000000000	0.000000000	
0.149879388	-28.227094538	50.992540000	0.000000000	-0.000000000	0.000000000	0.149879388	27.772905462	50.992540000	0.000000000	-0.000000000	0.000000000	
0.148913720	-28.232406922	50.992540000	0.000000000	-0.000000000	0.000000000	0.148913720	27.767593078	50.992540000	0.000000000	-0.000000000	0.000000000	
0.147917129	-28.237889380	50.992540000	0.000000000	-0.000000000	0.000000000	0.147917129	27.762110620	50.992540000	0.000000000	-0.000000000	0.000000000	
0.146888886	-28.243545912	50.992540000	0.000000000	-0.000000000	0.000000000	0.146888886	27.756454088	50.992540000	0.000000000	-0.000000000	0.000000000	
0.145828241	-28.249380646	50.992540000	0.000000000	-0.000000000	0.000000000	0.145828241	27.750619354	50.992540000	0.000000000	-0.000000000	0.000000000	
0.144734418	-28.255397840	50.992540000	0.000000000	-0.000000000	0.000000000	0.144734418	27.744602160	50.992540000	0.000000000	-0.000000000	0.000000000	
0.143606619	-28.261601883	50.992540000	0.000000000	-0.000000000	0.000000000	0.143606619	27.738398117	50.992540000	0.000000000	-0.000000000	0.000000000	
0.142444020	-28.267997304	50.992540000	0.000000000	-0.000000000	0.000000000	0.142444020	27.732002696	50.992540000	0.000000000	-0.000000000	0.000000000	
0.141245772	-28.274588767	50.992540000	0.000000000	-0.000000000	0.000000000	0.141245772	27.725411233	50.992540000	0.000000000	-0.000000000	0.000000000	
0.140010999	-28.281381083	50.992540000	0.000000000	-0.000000000	0.000000000	0.140010999	27.718618917	50.992540000	0.000000000	-0.000000000	0.000000000	
0.138738801	-28.288379207	50.992540000	0.000000000	-0.000000000	0.000000000	0.138738801	27.711620793	50.992540000	0.000000000	-0.000000000	0.000000000	
0.137428248	-28.295588244	50.992540000	0.000000000	-0.000000000	0.000000000	0.137428248	27.704411756	50.992540000	0.000000000	-0.000000000	0.000000000	
0.136078383	-28.303013453	50.992540000	0.000000000	-0.000000000	0.000000000	0.136078383	27.696986547	50.992540000	0.000000000	-0.000000000	0.000000000	
0.134688221	-28.310660250	50.992540000	0.000000000	-0.000000000	0.000000000	0.134688221	27.689339750	50.992540000	0.000000000	-0.000000000	0.000000000	
0.133256746	-28.318534215	50.992540000	0.000000000	-0.000000000	0.000000000	0.133256746	27.681465785	50.992540000	0.000000000	-0.000000000	0.000000000	
0.131782913	-28.326641089	50.992540000	0.000000000	-0.000000000	0.000000000	0.131782913	27.673358911	50.992540000	0.000000000	-0.000000000	0.000000000	
0.130265645	-28.334986788	50.992540000	0.000000000	-0.000000000	0.000000000	0.130265645	27.665013212	50.992540000	0.000000000	-0.000000000	0.000000000	
0.128703836	-28.343577397	50.992540000	0.000000000	-0.000000000	0.000000000	0.128703836	27.656422603	50.992540000	0.000000000	-0.000000000	0.000000000	
0.127096345	-28.352419182	50.992540000	0.000000000	-0.000000000	0.000000000	0.127096345	27.647580818	50.992540000	0.000000000	-0.000000000	0.000000000	
0.125441998	-28.361518592	50.992540000	0.000000000	-0.000000000	0.000000000	0.125441998	27.638481408	50.992540000	0.000000000	-0.000000000	0.000000000	
0.123739587	-28.370882263	50.992540000	0.000000000	-0.000000000	0.000000000	0.123739587	27.629117737	50.992540000	0.000000000	-0.000000000	0.000000000	
0.121987870	-28.380517023	50.992540000	0.000000000	-0.000000000	0.000000000	0.121987870	27.619482977	50.992540000	0.000000000	-0.000000000	0.000000000	
0.120185567	-28.390429899	50.992540000	0.000000000	-0.000000000	0.000000000	0.120185567	27.609570101	50.992540000	0.000000000	-0.000000000	0.000000000	
0.118331363	-28.400628119	50.992540000	0.000000000	-0.000000000	0.000000000	0.118331363	27.599371881	50.992540000	0.000000000	-0.000000000	0.000000000	
0.116423905	-28.411119119	50.992540000	0.000000000	-0.000000000	0.000000000	0.116423905	27.588880881	50.992540000	0.000000000	-0.000000000	0.000000000	
0.114461799	-28.421910549	50.992540000	0.000000000	-0.000000000	0.000000000	0.114461799	27.578089451	50.992540000	0.000000000	-0.000000000	0.000000000	
0.112443615	-28.433010277	50.992540000	0.000000000	-0.000000000	0.000000000	0.112443615	27.566989723	50.992540000	0.000000000	-0.000000000	0.000000000	
0.110367877	-28.444426395	50.992540000	0.000000000	-0.000000000	0.000000000	0.110367877	27.555573605	50.992540000	0.000000000	-0.000000000	0.000000000	
0.108233072	-28.456167228	50.992540000	0.000000000	-0.000000000	0.000000000	0.108233072	27.543832772	50.992540000	0.000000000	-0.000000000	0.000000000	
0.106037642	-28.468241334	50.992540000	0.000000000	-0.000000000	0.000000000	0.106037642	27.531758666	50.992540000	0.000000000	-0.000000000	0.000000000	
0.103779982	-28.480657515	50.992540000	0.000000000	-0.000000000	0.000000000	0.103779982	27.519342485	50.992540000	0.000000000	-0.000000000	0.000000000	
