1	0.038250563966254	0.086334629509667	0.0086658860913346	0	0	0	0.2008446967922	0.18311669016081	0.16369877157991	0	0	0	-0.15660938399672	-0.23318480855479	-0.24053679203032	-0.076179801364099	0.29623133509212	0.29735807163329	0.30361003634892	0.42465068925394	0.10196321503495	0.091887934499206	-0.14336691657422	-0.14400063913195	-0.091010304402779	0	0	0	-0.034490786017957	-0.079193959867765	0.012802017556129	0	0	0	-0.16625814648469	-0.13593405925573	-0.13965188960054	-0.33837705446829	0.13696189140431	0.21930196339992	0.22462756590918	-0.0033056516052032	-0.062665270656083	-0.04762088543924	0.53606780222438	0.21206761047434	0.0751	0	0	0	0.5360673031406	0.21206729336586	0.075099328575706	0	0	0	1.0479258625742	0.92422251205388	0.88004812947186	0.64730876460801	1.0479240505598	0.92423689962106	0.88005770887351	0.64749290629495	1.0932930501869	0.8176354357407
1	0.038251097300705	0.086335179932737	0.0086664504257705	0	0	0	0.2008451169074	0.18311676952207	0.16369874953585	0	0	0	-0.15659959191782	-0.23326358464561	-0.24065182864788	-0.076464275521434	0.29623082608863	0.29726828201937	0.30348741872557	0.42433724663503	0.10200477370763	0.091888634409537	-0.1433663740426	-0.14400017590862	-0.091009874190068	0	0	0	-0.034490375736557	-0.079193873573314	0.012801963390211	0	0	0	-0.16627554380122	-0.13582413564169	-0.13949180054501	-0.33791806095104	0.1369596562756	0.2194302756353	0.22480890285517	-0.0028397014617385	-0.062726810085209	-0.047620360995792	0.53606785234403	0.21206763870685	0.0751	0	0	0	0.53606721588798	0.21206724247082	0.075099190496693	0	0	0	1.0480215478507	0.92440131197866	0.88022878562211	0.64710709412026	1.0480203067529	0.92441636702964	0.88023896660975	0.64728844374998	1.0932999387555	0.81763544224789
1	0.038250420688713	0.086334604355517	0.0086658944379499	0	0	0	0.20084435760411	0.18311589977244	0.16369782332786	0	0	0	-0.15661946359729	-0.2334018791925	-0.24083623523524	-0.076878580663039	0.29621174246307	0.29713179706361	0.30330762233519	0.4238980866868	0.1020345576711	0.091887864183987	-0.14336577344319	-0.14399976848288	-0.091009512755986	0	0	0	-0.034489872121771	-0.079193835097552	0.012801830425156	0	0	0	-0.16624543079595	-0.13561795918583	-0.13921981653733	-0.33727411694367	0.13698851569701	0.21963555434619	0.22508176972854	-0.0022155336758015	-0.062771113032315	-0.047619435519794	0.53606785039888	0.21206767828854	0.0751	0	0	0	0.53606710869527	0.21206721988156	0.07509905157625	0	0	0	1.0481543865666	0.92464896907249	0.88047876447879	0.64687244655346	1.0481527625929	0.92466357810322	0.8804883823456	0.64705385534025	1.0933049535208	0.81763534504943
1	0.038249985218834	0.086334237432553	0.0086655410058526	0	0	0	0.20084386394972	0.18311531413862	0.16369719080518	0	0	0	-0.15665748663761	-0.23358115474052	-0.24106882960098	-0.077372893390441	0.29617431880667	0.29695392914394	0.30307851079957	0.42336467116242	0.10205647328778	0.0918873661413	-0.14336545061761	-0.14399952808646	-0.091009289149858	0	0	0	-0.03448961162099	-0.079193814573629	0.012801766556042	0	0	0	-0.16618847936854	-0.13535065101357	-0.13887513232211	-0.3364947448761	0.1370445445207	0.21990220301442	0.22542711072031	-0.0014649144270937	-0.062803862518573	-0.047618939429392	0.53606784189836	0.21206769779682	0.0751	0	0	0	0.53606704511698	0.21206720722642	0.075098983879181	0	0	0	1.0483146926302	0.92494795604896	0.88078051604289	0.64661689658349	1.0483128506361	0.92496229739651	0.88078973923666	0.64679828591084	1.0933086297661	0.81763528771094
1	0.038249666540956	0.086333969489383	0.0086652830763846	0	0	0	0.20084349854245	0.18311487146253	0.16369670906469	0	0	0	-0.15670893631098	-0.23379071729047	-0.24133704432157	-0.07792657235354	0.29612318109457	0.29674522418454	0.30281264343954	0.42276069794881	0.10207244475072	0.091887006167323	-0.14336515712516	-0.1439993190753	-0.091009099625665	0	0	0	-0.034489365693065	-0.079193774843733	0.012801733216523	0	0	0	-0.16611145618796	-0.13503795832001	-0.13847647545212	-0.33561422719368	0.13712106943488	0.22021458718474	0.22582641625074	-0.00061983846764385	-0.062827624588577	-0.047618496881681	0.53606783953434	0.21206771593406	0.0751	0	0	0	0.53606698919012	0.21206719318774	0.0750989215982	0	0	0	1.0484955874916	0.92528558306	0.88112134924719	0.64634725733175	1.0484935585375	0.92529968722679	0.88113019777855	0.64652842699352	1.0933112974032	0.81763524060136
1	0.038249399997684	0.086333748436415	0.0086650714342526	0	0	0	0.20084319535935	0.18311451872082	0.16369633087415	0	0	0	-0.15677030744151	-0.2340226373871	-0.24163157794978	-0.078524512923672	0.29606187696589	0.29651370728788	0.30251956225806	0.42210407276139	0.10208393208075	0.091886703650272	-0.14336486270289	-0.14399912841838	-0.091008935497203	0	0	0	-0.034489111237013	-0.079193734754453	0.012801694972399	0	0	0	-0.16601963200175	-0.13469179989149	-0.1380379714679	-0.33465831215646	0.13721275214382	0.22056074665229	0.22626561267787	0.00029570942181076	-0.062844631718097	-0.047618051654167	0.53606784402249	0.21206773725624	0.0751	0	0	0	0.53606694084782	0.21206718279913	0.075098857164175	0	0	0	1.0486919363431	0.92565240971285	0.88149182593846	0.64606849898974	1.0486897446967	0.92566630274258	0.88150031798386	0.64624928979699	1.0933132166657	0.81763519897801
1	0.038249230765325	0.086333609157418	0.0086649388239355	0	0	0	0.20084299855509	0.18311427925298	0.16369607152278	0	0	0	-0.15683887187045	-0.23427090962193	-0.24194541519699	-0.079155486645525	0.29599324703353	0.29626557022827	0.30220658959834	0.42140830889478	0.10209217519566	0.091886515319332	-0.14336464768198	-0.14399898591164	-0.091008812175783	0	0	0	-0.03448892647125	-0.079193704391377	0.012801667589024	0	0	0	-0.16591711221019	-0.13432117839232	-0.13757025145739	-0.33364627290914	0.1373153258393	0.22093152187897	0.22673398024673	0.0012636764964157	-0.062856804245445	-0.047617734433906	0.53606784950949	0.21206775256395	0.0751	0	0	0	0.53606690633669	0.21206717428458	0.075098809162222	0	0	0	1.0488999245292	0.92604143488973	0.88188494625673	0.64578424597072	1.0488976212819	0.92605517355148	0.88189313367859	0.64596458600987	1.0933145892731	0.81763517187623
1	0.038249124730275	0.086333523153297	0.0086648576092833	0	0	0	0.20084287224416	0.18311411889608	0.16369589636724	0	0	0	-0.15691269924349	-0.23453115927996	-0.24227342722447	-0.079811205690848	0.29591929766973	0.29600531625617	0.30187907171872	0.4206833813981	0.10209799359043	0.091886399725713	-0.14336449243768	-0.14399888103065	-0.091008721019739	0	0	0	-0.034488793797604	-0.079193681948783	0.012801648070543	0	0	0	-0.16580677027351	-0.13393263672209	-0.13708107893357	-0.33259235456516	0.13742580959649	0.22132026966126	0.22722370759394	0.002270751054813	-0.062865376473849	-0.047617510457878	0.53606785479343	0.21206776352809	0.0751	0	0	0	0.53606688207009	0.21206716765657	0.07509877393412	0	0	0	1.0491167085786	0.92644742767013	0.88229547869032	0.64549720800721	1.0491143298591	0.92646105162994	0.8823033975104	0.64567704336115	1.0933155555459	0.81763515436565
1	0.038249190602249	0.086333591139323	0.0086649270971345	0	0	0	0.2008429294662	0.18311415138456	0.16369592564365	0	0	0	-0.15699016454368	-0.23479995061952	-0.24261162259622	-0.080485319481193	0.29584165318782	0.29573638843534	0.301541063668	0.41993673663156	0.10210217176736	0.091886495294946	-0.14336435843835	-0.143998771669	-0.091008619781914	0	0	0	-0.034488683388917	-0.079193649951039	0.012801645563206	0	0	0	-0.16569077828605	-0.13353108781605	-0.13657627047874	-0.3315071326518	0.13754203184969	0.22172210071032	0.22772905434484	0.0033072120191577	-0.062871259151826	-0.047617360441618	0.53606786226439	0.21206776894874	0.0751	0	0	0	0.5360668606349	0.2120671527895	0.075098735140885	0	0	0	1.0493401812298	0.9268664961734	0.8827195297603	0.64520932745007	1.0493377311765	0.9268800100552	0.88272718168061	0.64538850608986	1.0933162140085	0.81763514736861
1	-0.11678322961745	-0.06869631453568	-0.14636406639462	0	0	0	0.045810191135413	0.028084037801191	0.0086666117505226	0	0	0	-0.31210681287761	-0.39011060927834	-0.39799255144014	-0.23620618789333	0.1407239649732	0.14042454968368	0.14615913273909	0.26414006411785	-0.052932078264774	-0.063148350943769	-0.057185643095542	-0.05781714473605	-0.0048260457040917	0	0	0	0.051690482008585	0.0069882003758561	0.09898459236578	0	0	0	-0.079397086985718	-0.046945660600127	-0.04988526976181	-0.24422113209769	0.2238372410636	0.3083092821091	0.3144220169538	0.09054426130777	0.023298843596915	0.0385590733663	0.53606684528657	0.21206711423651	0.075099193891007	0	0	0	0.53606802444701	0.21206779486057	0.0751	0	0	0	1.0495660167216	0.92729265736527	0.88315102525074	0.64491850311256	1.0495696498143	0.92731326844565	0.88316579932342	0.64510382499339	1.0933168128094	0.81763536509428
