1	1.5711843572734	1.5325780730103	0.00030435744300071
1	1.5711976894733	1.5326438475842	0.00026960351587814
1	1.571221802022	1.5329869270375	0.00027062576880633
1	1.5712315937667	1.5337131097317	0.00028121475828331
1	1.5712337798497	1.5347542334527	0.00028361396073355
1	1.5712431604328	1.5360216556954	0.00027674474889203
1	1.5712597915509	1.537433926053	0.00026815649746092
1	1.5712836176906	1.5389435127656	0.00026062801662766
1	1.5712945546554	1.5405412021048	0.00026342569250113
1	1.5713006284497	1.5421988993894	0.00026629757571213
1	1.5713043049974	1.5438941407908	0.00026770589206002
1	1.5713060787082	1.5456123485873	0.00026847079489954
1	1.5713069259827	1.5473442977875	0.00026859832993751
1	1.5713073291043	1.5490843937764	0.00026846585874244
1	1.5713075411925	1.5508294279197	0.00026833537656223
1	1.5713076940541	1.552577705308	0.00026833029981736
1	1.5713078591872	1.5543284673981	0.00026852938663523
1	1.5713080616272	1.5560815158422	0.00026892203180247
1	1.5713083099959	1.5578369685358	0.00026949276781001
1	1.5712954175713	1.5595778459454	0.00029423317873912
1	1.5712924695941	1.5613593290147	0.00031812419307701
1	1.5712927928366	1.5631814159679	0.0003506921866891
1	1.5712939748645	1.5650425980803	0.0003750257206482
1	1.5712952168519	1.5669435959882	0.00039250975134025
1	1.5712963745883	1.5688848333048	0.00040402823912353
1	1.5712974290901	1.5708666784215	0.00041046784719298
1	1.5712983847091	1.5728895391135	0.00041274679745958
1	1.5712992500123	1.5749539021344	0.00041177882802465
1	1.5713000341147	1.5770603443053	0.0004084274343755
1	1.5713007459894	1.5792095302369	0.00040346875952485
1	1.5713013940844	1.581402204569	0.00039756771672187
1	1.5713019862085	1.5836391826776	0.00039126720577893
1	1.5713025293301	1.5859213417059	0.00038498815020155
1	1.5713030295887	1.5882496126828	0.00037903729459325
1	1.5713034922205	1.5906249739516	0.00037362028830815
1	1.5713039216692	1.5930484458681	0.00036885729624136
1	1.5713043215916	1.5955210866266	0.00036479974968395
1	1.5713046950159	1.5980439890352	0.00036144634556735
1	1.5713050443758	1.6006182780729	0.00035875796859192
1	1.5713053716695	1.6032451090723	0.00035667038864584
1	1.5713056785142	1.6059256664036	0.00035510500555281
1	1.5713059662248	1.6086611625531	0.00035397739414986
1	1.5713062359261	1.6114528375113	0.00035320352091767
1	1.5713064885522	1.6143019584054	0.00035270448825709
1	1.5713067249519	1.6172098193225	0.00035240925751937
1	1.5713069458629	1.6201777412812	0.00035225648994767
1	1.5713071519955	1.6232070723221	0.00035219493907151
1	1.5713073439893	1.6262991876885	0.00035218350261147
1	1.5713074526627	1.6265696458824	0.00035415763069691
1	1.5713073621906	1.6265511435263	0.00033296281512455
1	1.571307303179	1.626369079965	0.00030455289473102
1	1.5713072641872	1.6261181753125	0.00027623668696751
1	1.57130708796	1.6258553632673	0.00025135354435966
1	1.5713069395805	1.6256113125606	0.00023111412804886
1	1.5713068058033	1.6254003435424	0.00021546628383892
1	1.5713066777124	1.6252269480223	0.00020381978589489
1	1.5713065510456	1.6250900324948	0.00019540765833389
1	1.5713064244058	1.6249856743014	0.00018947541817889
1	1.5713062977613	1.6249088315351	0.00018536733415306
1	1.5713061713944	1.6248543427546	0.00018255458939571
1	1.571306045242	1.624817461134	0.00018063213334497
1	1.5713059184479	1.6247940951658	0.00017930158374585
1	1.5713057889739	1.6247808735166	0.00017834882383458
1	1.5713056531355	1.6247751119672	0.00017762202464678
1	1.5713056665396	1.6247747318343	0.00017747535149318
1	1.5713056725627	1.6247781629959	0.00017738694742472
1	1.5713055130398	1.6247842439981	0.00017687234904662
1	1.5713054985134	1.6247921313885	0.00017681673920036
1	1.5713054751862	1.6248012270426	0.000176750269804
