0.022984,  -3.944940,-45.643267,66.279442,-31.660637,4.018805,  -3.945172,-45.644143,66.278628,-31.660940,4.019133,  0.805227,4.825547
0.031461,  -3.944940,-45.643267,66.279442,-31.660637,4.018805,  -3.945166,-45.644144,66.278630,-31.660941,4.019127,  0.836377,4.865633
0.039926,  -3.944940,-45.643267,66.279442,-31.660637,4.018805,  -3.945166,-45.644144,66.278630,-31.660941,4.019127,  0.843221,4.877054
0.048321,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.945157,-45.644145,66.278632,-31.660942,4.019118,  0.843221,4.877054
0.056861,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.945146,-45.644146,66.278635,-31.660944,4.019106,  0.849802,4.885466
0.065366,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.945133,-45.644148,66.278639,-31.660946,4.019093,  0.855142,4.894114
0.073868,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.945117,-45.644150,66.278643,-31.660948,4.019077,  0.864176,4.900909
0.082376,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.945099,-45.644152,66.278648,-31.660950,4.019058,  0.871309,4.907966
0.090879,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.945079,-45.644155,66.278654,-31.660953,4.019038,  0.879433,4.915778
0.099255,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.945079,-45.644155,66.278654,-31.660953,4.019038,  0.882297,4.921273
0.107798,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.945057,-45.644157,66.278660,-31.660956,4.019016,  0.889787,4.928282
0.116325,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.945033,-45.644161,66.278667,-31.660959,4.018991,  0.896543,4.937972
0.125396,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.945006,-45.644164,66.278674,-31.660963,4.018964,  0.896543,4.937972
0.133679,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944978,-45.644167,66.278682,-31.660967,4.018935,  0.901026,4.944345
0.142228,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944948,-45.644171,66.278690,-31.660971,4.018905,  0.907145,4.947192
0.153588,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944916,-45.644175,66.278699,-31.660975,4.018872,  0.911042,4.949633
0.162139,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944882,-45.644180,66.278708,-31.660980,4.018837,  0.913410,4.953487
0.170517,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944846,-45.644184,66.278718,-31.660985,4.018801,  0.918507,4.958661
0.178955,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944846,-45.644184,66.278718,-31.660985,4.018801,  0.920152,4.962363
0.187476,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944808,-45.644189,66.278728,-31.660990,4.018762,  0.924848,4.967064
0.195960,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944769,-45.644194,66.278739,-31.660995,4.018722,  0.928441,4.971394
0.204361,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944727,-45.644199,66.278751,-31.661001,4.018680,  0.928441,4.971394
0.212765,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944684,-45.644205,66.278763,-31.661007,4.018636,  0.931348,4.976275
0.221322,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944639,-45.644210,66.278775,-31.661013,4.018590,  0.934648,4.979576
0.229824,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944639,-45.644210,66.278775,-31.661013,4.018590,  0.934871,4.981106
0.238214,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944592,-45.644216,66.278788,-31.661019,4.018542,  0.934871,4.981106
0.246752,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944544,-45.644222,66.278801,-31.661026,4.018493,  0.937644,4.980776
0.255258,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944493,-45.644229,66.278815,-31.661033,4.018441,  0.940997,4.980002
0.263765,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944441,-45.644235,66.278830,-31.661040,4.018388,  0.942469,4.981411
0.272142,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944386,-45.644242,66.278845,-31.661047,4.018332,  0.942310,4.983714
0.280689,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944330,-45.644249,66.278860,-31.661055,4.018275,  0.944466,4.984165
0.289192,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944330,-45.644249,66.278860,-31.661055,4.018275,  0.946433,4.985416
0.297692,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944272,-45.644256,66.278876,-31.661063,4.018216,  0.949811,4.986558
0.306075,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944213,-45.644264,66.278893,-31.661071,4.018155,  0.949513,4.983704
0.314500,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944151,-45.644272,66.278910,-31.661079,4.018093,  0.949513,4.983704
0.323043,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944087,-45.644280,66.278927,-31.661088,4.018028,  0.950422,4.981674
0.331548,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944022,-45.644288,66.278945,-31.661097,4.017961,  0.952261,4.983502
0.339947,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.944022,-45.644288,66.278945,-31.661097,4.017961,  0.953088,4.981126
0.348480,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.943954,-45.644297,66.278964,-31.661106,4.017892,  0.953088,4.981126
0.356983,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.943884,-45.644305,66.278983,-31.661115,4.017821,  0.950071,4.980471
0.365489,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.943813,-45.644315,66.279003,-31.661125,4.017748,  0.950899,4.977251
0.373993,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.943739,-45.644324,66.279023,-31.661135,4.017673,  0.949160,4.976297
0.382495,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.943663,-45.644333,66.279044,-31.661146,4.017596,  0.951482,4.972125
0.391002,  -3.945657,-45.644701,66.278725,-31.662072,4.019522,  -3.943585,-45.644343,66.279066,-31.661156,4.017516,  0.950341,4.971311
0.399378,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.943585,-45.644343,66.279066,-31.661156,4.017516,  0.952065,4.967271
0.408007,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.943505,-45.644353,66.279088,-31.661167,4.017434,  0.952516,4.964715
0.416309,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.943422,-45.644364,66.279110,-31.661178,4.017350,  0.952516,4.964715
0.424846,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.943337,-45.644375,66.279134,-31.661190,4.017264,  0.954674,4.961763
0.433353,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.943250,-45.644386,66.279158,-31.661202,4.017175,  0.953198,4.960089
0.441732,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.943160,-45.644397,66.279183,-31.661214,4.017083,  0.953967,4.952914
0.450158,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.943068,-45.644408,66.279208,-31.661226,4.016989,  0.954586,4.949069
0.461402,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.942973,-45.644420,66.279234,-31.661239,4.016893,  0.955927,4.945450
0.469953,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.942973,-45.644420,66.279234,-31.661239,4.016893,  0.956046,4.939460
0.478457,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.942876,-45.644433,66.279261,-31.661253,4.016793,  0.956046,4.939460
0.486961,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.942776,-45.644445,66.279289,-31.661266,4.016691,  0.957434,4.937428
0.495467,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.942673,-45.644458,66.279317,-31.661280,4.016587,  0.957453,4.931409
0.504049,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.942567,-45.644472,66.279346,-31.661295,4.016479,  0.955761,4.924902
0.512475,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.942458,-45.644485,66.279376,-31.661309,4.016368,  0.956366,4.916920
0.520977,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.942347,-45.644499,66.279407,-31.661324,4.016255,  0.957043,4.913213
0.529485,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.942347,-45.644499,66.279407,-31.661324,4.016255,  0.956125,4.905648
0.537985,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.942232,-45.644514,66.279438,-31.661340,4.016138,  0.954990,4.900617
0.546373,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.942114,-45.644529,66.279471,-31.661356,4.016017,  0.954990,4.900617
0.554790,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.941993,-45.644544,66.279504,-31.661373,4.015894,  0.954205,4.894101
0.563206,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.941868,-45.644560,66.279539,-31.661389,4.015767,  0.952698,4.886134
0.571631,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.941740,-45.644576,66.279574,-31.661407,4.015637,  0.951802,4.879555
0.580061,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.941609,-45.644593,66.279610,-31.661425,4.015503,  0.948690,4.870333
0.588476,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.941609,-45.644593,66.279610,-31.661425,4.015503,  0.948690,4.870333
0.597013,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.941473,-45.644610,66.279647,-31.661443,4.015365,  0.944996,4.861370
0.605515,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.941334,-45.644627,66.279686,-31.661462,4.015223,  0.940869,4.853688
0.614023,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.941191,-45.644645,66.279725,-31.661481,4.015077,  0.940214,4.842462
0.622402,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.941044,-45.644664,66.279766,-31.661501,4.014927,  0.937886,4.833774
0.630950,  -3.944940,-45.644701,66.278725,-31.662072,4.019522,  -3.940893,-45.644683,66.279807,-31.661522,4.014773,  0.933664,4.824124
0.639325,  -3.944223,-45.644701,66.278725,-31.662072,4.019522,  -3.940893,-45.644683,66.279807,-31.661522,4.014773,  0.930536,4.814162
0.647871,  -3.944223,-45.644701,66.278725,-31.662072,4.018805,  -3.940738,-45.644702,66.279850,-31.661543,4.014615,  0.929296,4.802986
0.656377,  -3.944223,-45.644701,66.278725,-31.662072,4.018805,  -3.940578,-45.644723,66.279894,-31.661565,4.014452,  0.929296,4.802986
0.664811,  -3.944223,-45.644701,66.278725,-31.662072,4.018805,  -3.940413,-45.644743,66.279939,-31.661587,4.014285,  0.925702,4.794455
0.673186,  -3.944223,-45.644701,66.278725,-31.662072,4.018805,  -3.940244,-45.644765,66.279986,-31.661610,4.014112,  0.918572,4.785582
0.681734,  -3.944223,-45.644701,66.278725,-31.662072,4.018805,  -3.940070,-45.644787,66.280034,-31.661634,4.013935,  0.915125,4.773437
0.690238,  -3.944223,-45.644701,66.278725,-31.662072,4.018805,  -3.939892,-45.644809,66.280083,-31.661658,4.013753,  0.909620,4.762676
0.698740,  -3.944223,-45.644701,66.278725,-31.662072,4.018088,  -3.939892,-45.644809,66.280083,-31.661658,4.013753,  0.908236,4.752508
0.707243,  -3.943506,-45.644701,66.278725,-31.662072,4.018088,  -3.939708,-45.644832,66.280134,-31.661683,4.013566,  0.904267,4.744273
0.716044,  -3.943506,-45.644701,66.278725,-31.662072,4.017371,  -3.939518,-45.644856,66.280186,-31.661709,4.013373,  0.899489,4.730524
0.724514,  -3.943506,-45.644701,66.278725,-31.662072,4.017371,  -3.939323,-45.644881,66.280239,-31.661735,4.013174,  0.899489,4.730524
0.733118,  -3.943506,-45.644701,66.278725,-31.662072,4.017371,  -3.939123,-45.644906,66.280294,-31.661762,4.012970,  0.892281,4.722048
0.741490,  -3.943506,-45.644701,66.278725,-31.662072,4.017371,  -3.938917,-45.644932,66.280351,-31.661790,4.012760,  0.887973,4.711240
0.749917,  -3.943506,-45.644701,66.278725,-31.662072,4.017371,  -3.938917,-45.644932,66.280351,-31.661790,4.012760,  0.885336,4.698208
0.758392,  -3.943506,-45.644701,66.278725,-31.662072,4.017371,  -3.938705,-45.644959,66.280410,-31.661819,4.012544,  0.885336,4.698208
0.767167,  -3.943506,-45.644701,66.278725,-31.662072,4.017371,  -3.938486,-45.644986,66.280470,-31.661849,4.012321,  0.878691,4.685926
0.776063,  -3.942789,-45.644701,66.278725,-31.662072,4.015936,  -3.938262,-45.645015,66.280532,-31.661879,4.012093,  0.862814,4.664380
0.784553,  -3.942789,-45.644701,66.278725,-31.662072,4.015936,  -3.938030,-45.645044,66.280595,-31.661911,4.011857,  0.862814,4.664380
0.793138,  -3.942789,-45.644701,66.278725,-31.662072,4.015936,  -3.937792,-45.645074,66.280661,-31.661943,4.011614,  0.856725,4.653292
0.801517,  -3.942789,-45.644701,66.278725,-31.662072,4.015936,  -3.937547,-45.645105,66.280728,-31.661976,4.011365,  0.850140,4.641095
0.809942,  -3.942789,-45.644701,66.278725,-31.662072,4.015936,  -3.937547,-45.645105,66.280728,-31.661976,4.011365,  0.844336,4.627335
