0.022996,  -2.810438,-36.876335,62.302231,-31.672829,3.321036,  -3.945176,-45.644142,66.278627,-31.660940,4.019137,  0.218817,9.185314,  1.932669,-36.242390,61.701992,0.000000,0.000000,  3.945180,-45.644142,66.278626,-31.660939,-4.019141
0.031553,  -3.945657,-45.643267,66.279442,-31.660637,4.018805,  -3.945174,-45.644143,66.278628,-31.660940,4.019135,  0.218817,9.185314,  3.944940,-45.643984,66.278725,0.000000,0.000000,  3.945182,-45.644142,66.278625,-31.660939,-4.019143
0.039984,  -3.945657,-45.643267,66.279442,-31.660637,4.018805,  -3.945174,-45.644143,66.278628,-31.660940,4.019135,  0.216867,9.180049,  3.944940,-45.643984,66.278725,0.000000,0.000000,  3.945182,-45.644142,66.278625,-31.660939,-4.019143
0.048486,  -3.945657,-45.643267,66.279442,-31.660637,4.018805,  -3.945171,-45.644143,66.278628,-31.660941,4.019132,  0.214713,9.179551,  3.944940,-45.643984,66.278725,0.000000,0.000000,  3.945185,-45.644141,66.278625,-31.660939,-4.019146
0.056986,  -3.945657,-45.643267,66.279442,-31.660637,4.018805,  -3.945167,-45.644143,66.278630,-31.660941,4.019128,  0.217529,9.175760,  3.944940,-45.643984,66.278725,0.000000,0.000000,  3.945189,-45.644141,66.278624,-31.660938,-4.019150
0.065539,  -3.945657,-45.643267,66.279442,-31.660637,4.018805,  -3.945163,-45.644144,66.278631,-31.660942,4.019123,  0.218778,9.174816,  3.944940,-45.643984,66.278725,0.000000,0.000000,  3.945193,-45.644140,66.278622,-31.660938,-4.019155
0.074046,  -3.945657,-45.643267,66.279442,-31.660637,4.018805,  -3.945157,-45.644145,66.278632,-31.660942,4.019118,  0.218484,9.174960,  3.944940,-45.643984,66.278725,0.000000,0.000000,  3.945199,-45.644139,66.278621,-31.660937,-4.019160
0.082549,  -3.945657,-45.643267,66.279442,-31.660637,4.018805,  -3.945151,-45.644146,66.278634,-31.660943,4.019112,  0.218390,9.176879,  3.944940,-45.643984,66.278725,0.000000,0.000000,  3.945205,-45.644139,66.278619,-31.660936,-4.019166
0.091045,  -3.945657,-45.643267,66.279442,-31.660637,4.018805,  -3.945144,-45.644146,66.278636,-31.660944,4.019105,  0.217869,9.178171,  3.944940,-45.643984,66.278725,0.000000,0.000000,  3.945212,-45.644138,66.278617,-31.660935,-4.019173
0.099536,  -3.945657,-45.643267,66.279442,-31.660637,4.018805,  -3.945144,-45.644146,66.278636,-31.660944,4.019105,  0.217869,9.178171,  3.944940,-45.643984,66.278725,0.000000,0.000000,  3.945212,-45.644138,66.278617,-31.660935,-4.019173
0.107970,  -3.945657,-45.643267,66.279442,-31.660637,4.018805,  -3.945137,-45.644147,66.278638,-31.660945,4.019097,  0.217834,9.178786,  3.944940,-45.643984,66.278725,0.000000,0.000000,  3.945219,-45.644137,66.278615,-31.660934,-4.019181
0.116345,  -3.945657,-45.643267,66.279442,-31.660637,4.018805,  -3.945129,-45.644148,66.278640,-31.660946,4.019089,  0.221866,9.179996,  3.944940,-45.643984,66.278725,0.000000,0.000000,  3.945227,-45.644136,66.278613,-31.660933,-4.019189
0.124891,  -3.945657,-45.643267,66.279442,-31.660637,4.018805,  -3.945120,-45.644149,66.278643,-31.660948,4.019080,  0.221975,9.179423,  3.944940,-45.643984,66.278725,0.000000,0.000000,  3.945236,-45.644135,66.278610,-31.660932,-4.019198
0.133392,  -3.945657,-45.643267,66.279442,-31.660637,4.018805,  -3.945110,-45.644151,66.278645,-31.660949,4.019070,  0.222825,9.177688,  3.944940,-45.643984,66.278725,0.000000,0.000000,  3.945246,-45.644134,66.278608,-31.660930,-4.019208
0.141891,  -3.945657,-45.643267,66.279442,-31.660637,4.018805,  -3.945100,-45.644152,66.278648,-31.660950,4.019059,  0.222563,9.175966,  3.944940,-45.643984,66.278725,0.000000,0.000000,  3.945256,-45.644132,66.278605,-31.660929,-4.019219
